2016-07-05 17:58  62600983   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Australia_FINAL_720p.mp4
2016-07-05 17:58 117263987   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Australia_FINAL_720p_V2.mp4
2015-04-16 19:21  80010747   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Barbados_FINAL_720p.mp4
2016-07-05 17:59  82778205   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Barbara_McClintock_FINAL_720p.mp4
2016-08-31 15:26  17348338   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Barrack_Obama_Inaugurated_FINAL_360p_SPA.mp4
2015-06-18 17:00  52180105   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Barrack_Obama_Inaugurated_FINAL_720p_SPA.mp4
2016-07-05 17:59  38251504   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bat_Masterson_FINAL_720p.mp4
2016-07-05 18:00  27940187   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Battle_Of_New_Orleans_FINAL_720p.mp4
2016-07-05 18:00  45491326   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Battle_of_Little_Bighorn_FINAL_720p.mp4
2016-07-05 18:00  27092536   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Beavers_FINAL_720p.mp4
2015-09-29 16:33  40347814   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Belarus_Minsk_FINAL_720p.mp4
2015-11-04 16:17  74513838   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Belarus_Minsk_FINAL_720p_V2.mp4
2016-07-05 18:00  48743511   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Belle_Starr_FINAL_720p.mp4
2016-07-05 18:01  37169324   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Ben_Bernanke_FINAL_360p.mp4
2015-06-18 17:06  90894992   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Benedict_Arnold_FINAL_720p_SPA.mp4
2015-06-18 17:42  51906743   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Berlin_Wall_FINAL_720p_SPA.mp4
2016-07-05 18:01  82380092   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bertha_von_Suttner_FINAL_720p.mp4
2016-07-05 18:01  46260576   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bessie_Coleman_FINAL_720p.mp4
2015-05-11 18:41  78054727   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bhutan_FINAL_720p.mp4
2016-07-05 18:01  54678818   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bill_Clinton_FINAL_720p.mp4
2015-04-16 17:07  49490387   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bill_of_Rights_FINAL_720p_SPA.mp4
2015-06-18 17:45  49592649   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Bill_of_Rights_FINAL_720p_SPA001.mp4
2016-07-05 18:02  85044931   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Billie_Jean_King_FINAL_720p.mp4
2015-10-27 17:06  51650166   s3://static.studiesweekly.com/online/resources/pod_media/pod_video_Billie_Jean_King_FINAL_720p_SPA.mp4
